month,city,house_type,segment,value
2018-07,宁波,新房,144m2以上,115.2903
2018-08,宁波,新房,144m2以上,117.2502
2018-09,宁波,新房,144m2以上,117.7192
2018-10,宁波,新房,144m2以上,117.9546
2018-11,宁波,新房,144m2以上,118.0726
2018-12,宁波,新房,144m2以上,117.3642
2019-01,宁波,新房,144m2以上,118.4204
2019-02,宁波,新房,144m2以上,118.5389
2019-03,宁波,新房,144m2以上,120.0799
2019-04,宁波,新房,144m2以上,120.8003
2019-05,宁波,新房,144m2以上,122.3707
2019-06,宁波,新房,144m2以上,122.8602
2019-07,宁波,新房,144m2以上,123.4745
2019-08,宁波,新房,144m2以上,124.9562
2019-09,宁波,新房,144m2以上,125.706
2019-10,宁波,新房,144m2以上,125.8317
2019-11,宁波,新房,144m2以上,125.7058
2019-12,宁波,新房,144m2以上,125.4544
2020-01,宁波,新房,144m2以上,126.3326
2020-02,宁波,新房,144m2以上,125.5746
2020-03,宁波,新房,144m2以上,126.3281
2020-04,宁波,新房,144m2以上,125.5701
2020-05,宁波,新房,144m2以上,127.5792
2020-06,宁波,新房,144m2以上,128.4723
2020-07,宁波,新房,144m2以上,128.8577
2020-08,宁波,新房,144m2以上,129.3731
2020-09,宁波,新房,144m2以上,129.8906
2020-10,宁波,新房,144m2以上,130.1504
2020-11,宁波,新房,144m2以上,130.4107
2020-12,宁波,新房,144m2以上,130.2803
2021-01,宁波,新房,144m2以上,130.8014
2021-02,宁波,新房,144m2以上,131.5862
2021-03,宁波,新房,144m2以上,132.7705
2021-04,宁波,新房,144m2以上,133.1688
2021-05,宁波,新房,144m2以上,133.5683
2021-06,宁波,新房,144m2以上,134.2361
2021-07,宁波,新房,144m2以上,134.9073
2021-08,宁波,新房,144m2以上,135.0422
2021-09,宁波,新房,144m2以上,135.0422
2021-10,宁波,新房,144m2以上,135.0422
2021-11,宁波,新房,144m2以上,134.9072
2021-12,宁波,新房,144m2以上,134.7723
2022-01,宁波,新房,144m2以上,135.1766
2022-02,宁波,新房,144m2以上,135.8525
2022-03,宁波,新房,144m2以上,135.9883
2022-04,宁波,新房,144m2以上,135.7164
2022-05,宁波,新房,144m2以上,135.3092
2022-06,宁波,新房,144m2以上,135.5798
2022-07,宁波,新房,144m2以上,135.4442
2022-08,宁波,新房,144m2以上,135.4442
2022-09,宁波,新房,144m2以上,135.7151
2022-10,宁波,新房,144m2以上,135.9866
2022-11,宁波,新房,144m2以上,136.2585
2022-12,宁波,新房,144m2以上,136.5311
2023-01,宁波,新房,144m2以上,137.4868
2023-02,宁波,新房,144m2以上,138.8616
2023-03,宁波,新房,144m2以上,139.2782
2023-04,宁波,新房,144m2以上,139.4175
2023-05,宁波,新房,144m2以上,140.9511
2023-06,宁波,新房,144m2以上,141.6558
2023-07,宁波,新房,144m2以上,141.2309
2023-08,宁波,新房,144m2以上,141.2309
2023-09,宁波,新房,144m2以上,141.937
2023-10,宁波,新房,144m2以上,141.3693
2023-11,宁波,新房,144m2以上,141.0865
2023-12,宁波,新房,144m2以上,140.6633
2024-02,宁波,新房,144m2以上,140.382
2024-03,宁波,新房,144m2以上,139.9608
2024-04,宁波,新房,144m2以上,136.8817
2024-05,宁波,新房,144m2以上,135.1022
2024-06,宁波,新房,144m2以上,132.9406
2024-07,宁波,新房,144m2以上,132.2759
2024-08,宁波,新房,144m2以上,130.6886
2024-09,宁波,新房,144m2以上,128.9896
2024-10,宁波,新房,144m2以上,127.1838
2024-11,宁波,新房,144m2以上,127.4381
2024-12,宁波,新房,144m2以上,127.5656
2025-02,宁波,新房,144m2以上,127.8207
2025-03,宁波,新房,144m2以上,128.7154
2025-04,宁波,新房,144m2以上,128.7154
2025-05,宁波,新房,144m2以上,128.7154
2025-06,宁波,新房,144m2以上,129.7452
2025-07,宁波,新房,144m2以上,129.4857
2025-08,宁波,新房,144m2以上,129.2267
2025-09,宁波,新房,144m2以上,128.4513
2025-10,宁波,新房,144m2以上,127.2953
2025-11,宁波,新房,144m2以上,127.2953
2025-12,宁波,新房,144m2以上,127.0407
2016-01,宁波,新房,90m2及以下,100.5
2016-02,宁波,新房,90m2及以下,101.103
2016-03,宁波,新房,90m2及以下,102.9229
2016-04,宁波,新房,90m2及以下,103.9521
2016-05,宁波,新房,90m2及以下,105.3035
2016-06,宁波,新房,90m2及以下,106.2512
2016-07,宁波,新房,90m2及以下,107.3137
2016-08,宁波,新房,90m2及以下,108.3868
2016-09,宁波,新房,90m2及以下,111.4217
2016-10,宁波,新房,90m2及以下,113.2044
2016-11,宁波,新房,90m2及以下,114.2233
2018-01,宁波,新房,90m2及以下,115.4797
2018-02,宁波,新房,90m2及以下,116.1726
2018-03,宁波,新房,90m2及以下,116.6373
2018-04,宁波,新房,90m2及以下,117.687
2018-05,宁波,新房,90m2及以下,118.5108
2018-06,宁波,新房,90m2及以下,118.5108
2018-07,宁波,新房,90m2及以下,119.933
2018-08,宁波,新房,90m2及以下,122.5715
2018-09,宁波,新房,90m2及以下,123.7972
2018-10,宁波,新房,90m2及以下,123.7972
2018-11,宁波,新房,90m2及以下,123.7972
2018-12,宁波,新房,90m2及以下,123.7972
2019-01,宁波,新房,90m2及以下,125.6542
2019-02,宁波,新房,90m2及以下,126.2824
2019-03,宁波,新房,90m2及以下,127.419
2019-04,宁波,新房,90m2及以下,127.8012
2019-05,宁波,新房,90m2及以下,128.8236
2019-06,宁波,新房,90m2及以下,129.5966
2019-07,宁波,新房,90m2及以下,129.8558
2019-08,宁波,新房,90m2及以下,131.414
2019-09,宁波,新房,90m2及以下,132.3339
2019-10,宁波,新房,90m2及以下,132.8633
2019-11,宁波,新房,90m2及以下,132.8633
2019-12,宁波,新房,90m2及以下,134.059
2020-01,宁波,新房,90m2及以下,134.8634
2020-02,宁波,新房,90m2及以下,134.5937
2020-03,宁波,新房,90m2及以下,135.4012
2020-04,宁波,新房,90m2及以下,135.672
2020-05,宁波,新房,90m2及以下,137.1644
2020-06,宁波,新房,90m2及以下,138.5361
2020-07,宁波,新房,90m2及以下,138.8131
2020-08,宁波,新房,90m2及以下,139.7848
2020-09,宁波,新房,90m2及以下,139.7848
2020-10,宁波,新房,90m2及以下,140.2042
2020-11,宁波,新房,90m2及以下,140.2042
2020-12,宁波,新房,90m2及以下,140.2042
2021-01,宁波,新房,90m2及以下,141.3258
2021-02,宁波,新房,90m2及以下,141.8911
2021-03,宁波,新房,90m2及以下,142.6006
2021-04,宁波,新房,90m2及以下,144.1692
2021-05,宁波,新房,90m2及以下,144.6017
2021-06,宁波,新房,90m2及以下,145.0355
2021-07,宁波,新房,90m2及以下,145.4706
2021-08,宁波,新房,90m2及以下,146.0525
2021-09,宁波,新房,90m2及以下,145.9064
2021-10,宁波,新房,90m2及以下,145.4687
2021-11,宁波,新房,90m2及以下,144.7414
2021-12,宁波,新房,90m2及以下,144.3071
2022-01,宁波,新房,90m2及以下,145.7502
2022-02,宁波,新房,90m2及以下,146.6247
2022-03,宁波,新房,90m2及以下,146.918
2022-04,宁波,新房,90m2及以下,146.6241
2022-05,宁波,新房,90m2及以下,146.0376
2022-06,宁波,新房,90m2及以下,146.6218
2022-07,宁波,新房,90m2及以下,146.1819
2022-08,宁波,新房,90m2及以下,146.9128
2022-09,宁波,新房,90m2及以下,147.0597
2022-10,宁波,新房,90m2及以下,147.9421
2022-11,宁波,新房,90m2及以下,148.238
2022-12,宁波,新房,90m2及以下,148.238
2023-01,宁波,新房,90m2及以下,149.1274
2023-02,宁波,新房,90m2及以下,150.1713
2023-03,宁波,新房,90m2及以下,151.2225
2023-04,宁波,新房,90m2及以下,151.2225
2023-05,宁波,新房,90m2及以下,151.525
2023-06,宁波,新房,90m2及以下,151.9795
2023-07,宁波,新房,90m2及以下,151.6756
2023-08,宁波,新房,90m2及以下,151.5239
2023-09,宁波,新房,90m2及以下,151.8269
2023-10,宁波,新房,90m2及以下,150.005
2023-11,宁波,新房,90m2及以下,148.355
2023-12,宁波,新房,90m2及以下,148.2066
2024-02,宁波,新房,90m2及以下,147.6138
2024-03,宁波,新房,90m2及以下,146.7281
2024-04,宁波,新房,90m2及以下,144.087
2024-05,宁波,新房,90m2及以下,143.0784
2024-06,宁波,新房,90m2及以下,141.0753
2024-07,宁波,新房,90m2及以下,140.9342
2024-08,宁波,新房,90m2及以下,140.7933
2024-09,宁波,新房,90m2及以下,139.8077
2024-10,宁波,新房,90m2及以下,138.8291
2024-11,宁波,新房,90m2及以下,138.9679
2024-12,宁波,新房,90m2及以下,139.1069
